Timestamp,Record number,Average Water Speed,Average Water Direction,Chlorophyll,Temperature,Dissolved Oxygen,Dissolved Oxygen (%Saturation),pH,Salinity,Specific Conductance,Turbidity
2024/2/18 1:40,18385,9.955,82.871,6.362,27.223,7.256,100.923,7.969,17.684,28.75,6.961
2024/2/18 1:50,18386,7.147,118.274,6.567,27.128,7.183,99.867,7.961,17.888,29.048,7.411
2024/2/18 2:00,18387,12.988,64.653,6.172,27.053,7.194,99.746,7.957,17.634,28.672,6.99
2024/2/18 2:10,18388,9.559,82.856,6.223,26.995,7.014,97.285,7.924,17.871,29.02,7.52
2024/2/18 2:20,18389,13.518,151.148,6.321,26.782,6.863,94.598,7.876,17.408,28.329,8.59
2024/2/18 2:30,18390,4.022,78.877,6.739,26.616,6.821,93.463,7.87,16.871,27.528,8.794
2024/2/18 2:40,18391,3.619,165.149,6.275,26.6,6.989,95.198,7.894,15.866,26.029,
2024/2/18 2:50,18392,2.792,125.324,6.729,26.53,6.853,93.027,7.896,15.48,25.45,7.328
2024/2/18 3:00,18393,1.936,232.662,7.054,26.47,7.163,97.003,7.935,15.239,25.086,6.87
2024/2/18 3:10,18394,6.721,65.997,6.691,26.406,7.104,96.501,7.91,15.972,26.183,9.021
2024/2/18 3:20,18395,5.666,98.012,7.064,26.421,7.197,97.795,7.939,16.012,26.242,7.928
2024/2/18 3:30,18396,12.731,89.925,6.599,26.385,7.221,98.046,7.965,15.975,26.187,7.799
2024/2/18 3:40,18397,9.791,73.925,6.372,26.279,7.182,97.634,7.964,16.505,26.975,6.579
2024/2/18 3:50,18398,12.694,9.646,6.173,26.292,7.117,97.186,7.965,17.271,28.113,6.188
2024/2/18 4:00,18399,11.343,132.568,5.85,26.204,7.022,95.672,7.971,17.136,27.911,5.664
2024/2/18 4:10,18400,15.116,90.525,5.911,26.168,7.075,96.413,7.968,17.284,28.129,41.711
2024/2/18 4:20,18401,16.888,187.814,5.783,26.13,7.075,96.347,7.971,17.294,28.143,6.191
2024/2/18 4:30,18402,10.936,64.514,5.687,26.078,7.024,95.641,7.975,17.436,28.352,5.781
2024/2/18 4:40,18403,2.537,174.127,5.404,26.079,6.823,93.226,7.959,18.023,29.22,5.481
2024/2/18 4:50,18404,2.325,175.981,5.226,26.043,6.703,91.786,7.951,18.537,29.975,4.914
2024/2/18 5:00,18405,7.666,254.692,5.04,26.131,6.585,90.489,7.948,18.872,30.468,4.78
2024/2/18 5:10,18406,4.68,284.118,5.278,26.223,6.545,90.287,7.945,19.28,31.069,4.66
2024/2/18 5:20,18407,6.676,320.369,4.95,25.913,6.707,91.781,7.955,18.813,30.377,4.926
2024/2/18 5:30,18408,9.196,278.809,5.744,26.111,6.67,91.995,7.961,19.585,31.511,5.359
2024/2/18 5:40,18409,13.479,314.328,6.303,26.266,6.758,93.396,7.966,19.481,31.364,5.707
2024/2/18 5:50,18410,3.838,42.11,5.05,25.809,6.585,90.517,7.966,19.954,32.041,5.066
2024/2/18 6:00,18411,5.447,131.93,4.852,26.238,6.234,87.107,7.953,21.514,34.316,4.707
2024/2/18 6:10,18412,10.929,206.566,4.118,26.102,6.16,85.969,7.953,21.713,34.599,3.972
2024/2/18 6:20,18413,19.467,78.433,3.436,26.111,6.019,84.396,7.94,22.512,35.749,4.426
2024/2/18 6:30,18414,8.849,203.415,3.533,25.911,6.07,84.758,7.944,22.381,35.555,4.542
2024/2/18 6:40,18415,7.561,341.012,3.915,25.892,6.125,85.711,7.958,22.839,36.211,4.921
2024/2/18 6:50,18416,4.701,302.375,4.551,25.898,6.12,85.564,7.962,22.638,35.924,5.025
2024/2/18 7:00,18417,10.129,263.532,5.174,25.928,6.131,86.198,7.975,23.534,37.206,4.789
2024/2/18 7:10,18418,14.155,308.896,4.067,26.027,6.365,88.294,7.924,20.851,33.351,5.802
2024/2/18 7:20,18419,19.187,201.012,5.716,25.884,6.939,95.01,7.96,19.006,30.659,5.974
2024/2/18 7:30,18420,3.733,328.108,5.368,25.866,6.827,93.301,7.95,18.726,30.247,5.538
2024/2/18 7:40,18421,8.019,248.73,5.079,25.865,6.879,93.956,7.962,18.63,30.107,5.962
2024/2/18 7:50,18422,12.094,104.077,7.069,25.837,7.017,95.576,7.952,18.221,29.505,5.695
2024/2/18 8:00,18423,18.363,272.721,6.497,25.87,7.043,96.022,7.958,18.288,29.603,
2024/2/18 8:10,18424,13.684,268.059,5.152,25.907,6.901,94.277,7.951,18.542,29.979,6.148
2024/2/18 8:20,18425,3.155,13.237,5.751,25.915,7.024,95.912,7.958,18.419,29.797,6.078
2024/2/18 8:30,18426,2.991,263.904,6.047,25.892,7.132,97.106,7.953,17.981,29.153,6.012
2024/2/18 8:40,18427,13.399,252.7,7.224,25.938,7.227,98.407,7.95,17.855,28.968,6.452
2024/2/18 8:50,18428,12.561,226.103,7.723,25.984,7.314,99.761,7.974,18.026,29.221,7.049
2024/2/18 9:00,18429,4.84,288.227,7.205,26.048,7.389,100.92,7.979,18.053,29.263,6.037
2024/2/18 9:10,18430,0.684,116.694,6.282,26.144,7.436,101.632,7.969,17.879,29.009,5.845
2024/2/18 9:20,18431,6.591,171.525,6.722,26.16,7.475,102.284,7.983,18.036,29.241,5.839
2024/2/18 9:30,18432,3.912,305.568,6.6,26.206,7.506,102.782,7.986,18.016,29.212,5.894
2024/2/18 9:40,18433,3.808,25.643,7.685,26.196,7.536,103.187,7.989,18.041,29.249,6.281
2024/2/18 9:40,18434,3.808,25.643,7.685,26.196,7.536,103.187,7.989,18.041,29.249,6.281
2024/2/18 9:50,18435,15.378,41.776,5.972,26.403,7.45,102.478,7.983,18.214,29.509,5.922
2024/2/18 10:00,18436,5.779,94.015,5.266,26.574,7.419,102.35,7.97,18.202,29.496,5.486
2024/2/18 10:10,18437,5.981,74.541,5.382,26.623,7.429,102.591,7.968,18.226,29.532,5.706
2024/2/18 10:20,18438,6.221,87.898,4.393,26.685,7.287,100.687,7.928,18.143,29.412,5.41
2024/2/18 10:30,18439,15.278,59.49,5.868,26.845,7.663,106.058,7.977,17.946,29.126,5.945
2024/2/18 10:40,18440,6.398,198.243,4.976,26.886,7.608,105.375,7.928,17.963,29.152,6.738
2024/2/18 10:50,18441,18.978,99.362,4.791,26.888,7.761,107.543,7.973,18.052,29.283,6.178
2024/2/18 11:00,18442,14.068,71.494,5.705,26.861,7.828,108.474,7.991,18.13,29.398,5.808
2024/2/18 11:10,18443,8.393,108.616,5.829,26.821,7.994,110.664,8.013,18.064,29.299,5.584
2024/2/18 11:20,18444,8.99,151.058,6.056,27.275,8.119,113.062,8.01,17.717,28.799,5.863
2024/2/18 11:30,18445,14.383,30.217,5.946,27.672,8.13,113.909,8.001,17.617,28.663,
2024/2/18 11:40,18446,8.272,241.614,6.256,27.637,8.178,114.723,8.006,17.941,29.141,
2024/2/18 11:50,18447,7.769,209.119,5.946,27.887,8.284,116.747,8.021,17.995,29.227,6.173
2024/2/18 12:00,18448,19.702,103.329,5.987,27.909,8.224,116.03,8.017,18.13,29.428,6.053
2024/2/18 12:10,18449,11.026,66.582,6.443,27.995,8.281,117.055,8.038,18.213,29.552,5.728
2024/2/18 12:20,18450,11.198,123.786,6.353,27.79,8.408,118.325,8.037,18.025,29.269,5.941
2024/2/18 12:30,18451,14.029,28.904,6.202,27.975,8.373,118.454,8.045,18.428,29.868,5.548
2024/2/18 12:40,18452,5.681,92.867,6.581,28.391,8.652,122.949,8.069,17.955,29.183,6.039
2024/2/18 12:50,18453,10.069,70.828,5.839,28.559,8.691,123.986,8.073,18.139,29.46,5.842
2024/2/18 13:00,18454,3.813,349.132,5.901,28.712,8.787,125.677,8.07,18.117,29.433,5.654
2024/2/18 13:10,18455,7.164,64.046,6.812,28.835,8.841,126.736,8.088,18.183,29.534,5.787
2024/2/18 13:20,18456,2.321,136.792,6.299,28.692,8.858,126.817,8.096,18.372,29.808,5.934
2024/2/18 13:30,18457,7.766,82.252,6.487,28.674,8.792,125.852,8.092,18.385,29.828,6.417
2024/2/18 13:40,18458,17.692,36.297,6.944,28.711,8.835,126.56,8.102,18.42,29.88,6.602
2024/2/18 13:50,18459,7.148,57.787,7.222,28.854,8.937,128.335,8.12,18.434,29.905,5.544
2024/2/18 14:00,18460,1.678,228.267,6.715,28.894,8.842,127.093,8.115,18.48,29.973,5.466
2024/2/18 14:10,18461,3.612,16.125,6.192,28.915,8.817,126.831,8.11,18.552,30.08,5.294
2024/2/18 14:20,18462,0.321,205.941,7.516,28.931,8.956,128.945,8.127,18.661,30.242,6.032
2024/2/18 14:30,18463,5.236,101.473,7.829,28.92,8.939,128.702,8.125,18.7,30.299,6.375
2024/2/18 14:40,18464,8.577,108.912,8.502,28.984,9.062,130.614,8.138,18.707,30.31,6.717
2024/2/18 14:50,18465,13.155,86.057,8.557,29.05,9.105,131.408,8.147,18.741,30.362,6.327
2024/2/18 15:00,18466,5.194,303.584,8.559,29.098,9.093,131.386,8.153,18.799,30.45,7.159
2024/2/18 15:10,18467,12.101,108.302,9.116,29.132,9.158,132.392,8.16,18.799,30.451,5.991
2024/2/18 15:20,18468,4.251,97.956,8.151,29.17,9.173,132.722,8.166,18.822,30.485,5.849
2024/2/18 15:30,18469,4.854,101.93,9.064,29.172,9.209,133.277,8.17,18.88,30.571,5.878
2024/2/18 15:40,18470,7.359,6.495,9.282,29.167,9.26,134.082,8.175,18.96,30.688,5.683
2024/2/18 15:50,18471,10.288,77.139,7.956,29.186,9.141,132.437,8.171,19.02,30.777,5.241
2024/2/18 16:00,18472,15.745,66.755,8.434,29.217,9.232,133.792,8.174,18.98,30.719,5.604
2024/2/18 16:10,18473,8.782,49.566,8.043,29.209,9.225,133.747,8.176,19.073,30.856,5.853
2024/2/18 16:20,18474,11.546,68.461,8.46,29.138,9.219,133.581,8.184,19.189,31.023,5.291
2024/2/18 16:30,18475,20.567,76.034,8.398,29.132,9.226,133.688,8.185,19.217,31.064,6.185
2024/2/18 16:40,18476,6.861,108.789,8.312,29.08,9.227,133.623,8.185,19.274,31.145,5.907
2024/2/18 16:50,18477,5.046,82.676,8.412,29.028,9.178,132.885,8.191,19.377,31.295,5.921
2024/2/18 17:00,18478,7.231,348.561,7.855,29.009,9.124,132.063,8.189,19.395,31.321,5.988
2024/2/18 17:10,18479,9.665,88.512,8.329,28.995,9.147,132.412,8.194,19.455,31.408,6.145
2024/2/18 17:20,18480,10.46,59.472,7.215,28.976,9.044,130.939,8.187,19.519,31.502,6.196
2024/2/18 17:30,18481,12.758,94.976,7.679,28.931,9.088,131.493,8.192,19.558,31.558,6.577
2024/2/18 17:40,18482,3.779,55.169,7.263,28.88,9.034,130.61,8.192,19.561,31.561,6.184
2024/2/18 17:50,18483,5.035,100.284,7.044,28.853,8.956,129.418,8.188,19.565,31.565,6.02
2024/2/18 18:00,18484,6.275,110.749,6.906,28.802,8.921,128.806,8.187,19.561,31.557,5.807
2024/2/18 18:10,18485,6.055,135.985,6.987,28.775,8.9,128.444,8.19,19.57,31.569,5.405
2024/2/18 18:20,18486,10.662,70.897,7.637,28.738,8.867,127.884,8.188,19.573,31.572,5.679
2024/2/18 18:30,18487,6.093,41.201,6.766,28.689,8.779,126.519,8.183,19.589,31.594,5.407
2024/2/18 18:40,18488,4.458,1.729,6.532,28.663,8.749,126.017,8.189,19.561,31.553,5.429
2024/2/18 18:50,18489,7.775,33.865,6.981,28.59,8.668,124.707,8.187,19.556,31.543,5.775
2024/2/18 19:00,18490,7.309,85.602,6.864,28.46,8.5,122.011,8.179,19.538,31.512,5.53
2024/2/18 19:10,18491,8.165,55.474,7.031,28.422,8.593,123.262,8.187,19.554,31.535,5.79
2024/2/18 19:20,18492,12.856,38.587,6.459,28.387,8.519,122.157,8.183,19.597,31.596,5.924
2024/2/18 19:30,18493,8.92,125.529,7.109,28.353,8.411,120.577,8.178,19.643,31.662,5.277
2024/2/18 19:40,18494,6.537,116.538,6.889,28.3,8.424,120.663,8.175,19.651,31.673,5.612
2024/2/18 19:50,18495,3.66,139.131,7.099,28.238,8.327,119.175,8.177,19.685,31.721,5.52
2024/2/18 20:00,18496,2.743,355.034,6.903,28.211,7.382,105.607,8.166,19.693,31.732,6.002
2024/2/18 20:10,18497,8.222,56.416,7.408,28.148,8.322,118.946,8.167,19.725,31.776,5.778
2024/2/18 20:20,18498,3.688,204.472,6.583,28.126,8.229,117.591,8.161,19.751,31.813,5.795
2024/2/18 20:30,18499,4.756,71.189,6.785,28.073,8.138,116.208,8.168,19.775,31.847,5.723
2024/2/18 20:40,18500,2.52,136.037,6.659,28.019,8.089,115.402,8.161,19.793,31.871,5.832
2024/2/18 20:50,18501,0.182,354.061,6.694,27.962,8.077,115.13,8.16,19.809,31.893,6.355
2024/2/18 21:00,18502,4.483,192.744,6.483,27.931,8.122,115.732,8.155,19.836,31.932,6.369
2024/2/18 21:10,18503,3.712,147.685,6.482,27.879,7.854,111.837,8.145,19.875,31.987,5.525
2024/2/18 21:20,18504,3.558,214.227,6.113,27.838,7.785,110.793,8.139,19.896,32.016,5.515
2024/2/18 21:30,18505,4.401,35.586,6.304,27.769,7.714,109.667,8.14,19.913,32.039,5.643
2024/2/18 21:40,18506,9.745,359.35,5.931,27.711,7.677,109.024,8.141,19.912,32.036,5.372
2024/2/18 21:50,18507,7.134,3.462,5.868,27.675,7.573,107.488,8.112,19.915,32.038,5.015
2024/2/18 22:00,18508,10.232,10.288,5.923,27.633,7.52,106.678,8.121,19.943,32.078,5.108
2024/2/18 22:10,18509,5.304,158.268,6.489,27.631,7.841,111.255,8.132,19.991,32.149,5.4
2024/2/18 22:20,18510,5.509,130.935,5.704,27.621,7.77,110.228,8.127,19.994,32.153,5.235
2024/2/18 22:30,18511,6.324,68.775,6.954,27.576,7.665,108.689,8.137,20.028,32.2,5.55
2024/2/18 22:40,18512,3.315,263.787,6.066,27.529,7.694,109.029,8.125,20.067,32.256,5.492
2024/2/18 22:50,18513,11.611,175.955,7.203,27.495,7.617,107.88,8.133,20.078,32.271,6.011
2024/2/18 23:00,18514,17.871,14.591,7.3,27.454,7.656,108.361,8.114,20.076,32.266,5.643
2024/2/18 23:10,18515,8.347,174.127,7.62,27.421,7.695,108.859,8.131,20.097,32.296,5.798
2024/2/18 23:20,18516,5.601,25.888,8.204,27.388,7.606,107.537,8.119,20.09,32.286,5.711
2024/2/18 23:30,18517,7.894,35.028,8.226,27.349,7.614,107.581,8.12,20.113,32.317,5.612
2024/2/18 23:40,18518,13.941,80.328,7.97,27.305,7.556,106.703,8.094,20.127,32.337,5.576
2024/2/18 23:50,18519,9.567,145.896,7.778,27.269,7.542,106.446,8.108,20.138,32.351,5.488
2024/2/19 0:00,18520,8.166,242.248,6.806,27.212,7.139,100.661,8.097,20.14,32.353,5.017
2024/2/19 0:10,18521,30.171,303.868,6.044,27.165,7.008,98.757,8.034,20.184,32.415,4.747
2024/2/19 0:20,18522,15.367,239.212,6.208,27.149,6.935,97.692,8.052,20.17,32.394,4.943
2024/2/19 0:30,18523,32.993,267.951,7.766,27.114,7.073,99.552,8.037,20.132,32.338,5.023
2024/2/19 0:40,18524,18.695,333.688,6.829,27.17,5.843,82.378,8.065,20.247,32.507,4.818
2024/2/19 0:50,18525,10.234,301.181,6.57,27.412,6.976,99.075,8.005,20.802,33.321,4.933
2024/2/19 1:00,18526,30.319,239.783,6.669,27.283,6.839,96.719,8.031,20.459,32.819,4.868
2024/2/19 1:10,18527,7.686,20.957,6.683,27.269,7.342,103.655,8.023,20.192,32.429,5.059
2024/2/19 1:20,18528,39.553,234.936,6.958,27.26,7.015,98.963,8.064,20.101,32.297,4.709
2024/2/19 1:30,18529,7.465,357.763,36.551,27.236,7.189,101.299,7.972,19.942,32.065,4.909
2024/2/19 1:40,18530,29.378,264.741,4.837,27.232,7.317,103.011,7.993,19.821,31.888,4.691
2024/2/19 1:50,18531,24.037,246.651,6.275,27.237,6.951,97.866,7.979,19.815,31.88,5.186
2024/2/19 2:00,18532,15.489,209.836,4.839,27.165,7.159,100.635,8.022,19.745,31.775,4.761
2024/2/19 2:10,18533,10.004,263.949,4.884,27.126,7.122,100.025,8.01,19.706,31.718,5.173
2024/2/19 2:20,18534,24.521,273.158,5.624,27.125,7.356,103.304,8.073,19.688,31.691,4.811
2024/2/19 2:30,18535,3.727,18.679,5.821,27.187,7.221,101.603,8.058,19.83,31.9,5.154
2024/2/19 2:40,18536,19.798,257.477,5.598,27.168,7.104,99.941,8.05,19.871,31.959,4.822
2024/2/19 2:50,18537,30.509,242.364,6.389,27.336,7.301,103.06,8.057,19.96,32.094,5.167
2024/2/19 3:00,18538,7.643,220.274,6.365,27.165,7.395,104.053,8.081,19.902,32.004,4.879
2024/2/19 3:10,18539,15.139,65.543,5.702,27.131,7.067,99.392,8.043,19.929,32.042,4.885
2024/2/19 3:20,18540,8.525,238.635,4.169,27.126,7.011,98.755,7.987,20.234,32.488,4.688
2024/2/19 3:30,18541,4.047,333.669,5.22,27.139,7.015,98.789,8.011,20.144,32.356,4.914
2024/2/19 3:40,18542,15.176,235.647,5.11,27.108,7.106,99.969,8.052,20.055,32.226,4.878
2024/2/19 3:50,18543,9.409,152.815,5.083,27.093,7.282,102.432,8.069,20.083,32.266,5.181
2024/2/19 4:00,18544,12.161,298.63,5.499,27.106,7.321,103.005,8.051,20.096,32.286,5.286
2024/2/19 4:10,18545,33.977,1.468,6.305,27.137,7.312,102.986,8.093,20.178,32.406,5.497
2024/2/19 4:20,18546,15.925,347.737,5.931,27.105,7.231,101.804,8.085,20.201,32.438,5.372
2024/2/19 4:30,18547,22.171,155.467,6.278,27.015,7.167,100.68,8.063,20.095,32.281,5.379
2024/2/19 4:40,18548,22.06,255.083,5.79,27.051,7.128,100.262,8.067,20.214,32.455,5.35
2024/2/19 4:50,18549,21.944,150.093,6.025,27.137,6.911,97.566,8.057,20.587,33,5.233
2024/2/19 5:00,18550,10.769,159.289,5.204,27.12,6.982,98.615,8.054,20.725,33.2,5.001
2024/2/19 5:10,18551,21.612,280.386,5.057,27.148,6.704,94.854,7.998,20.959,33.54,4.994
2024/2/19 5:20,18552,3.45,63.332,4.492,27.108,6.498,92.023,7.978,21.229,33.93,4.903
2024/2/19 5:30,18553,30.628,131.864,5.766,27.216,6.313,89.728,7.973,21.56,34.411,5.264
2024/2/19 5:40,18554,12.53,34.239,6.083,27.116,6.337,89.918,7.943,21.552,34.397,4.87
2024/2/19 5:50,18555,50.321,312.561,5.687,27.288,5.818,83.234,7.929,22.515,35.789,4.627
2024/2/19 6:00,18556,15.347,210.432,4.598,27.319,5.688,81.593,7.918,22.913,36.361,4.517
2024/2/19 6:10,18557,28.901,312.47,4.687,27.517,5.325,77.486,7.905,24.862,39.146,4.78
2024/2/19 6:20,18558,37.166,206.618,4.66,27.571,5.296,77.629,7.9,26,40.756,4.736
2024/2/19 6:30,18559,6.852,117.675,5.88,27.604,5.41,79.599,7.916,26.574,41.565,4.453
2024/2/19 6:40,18560,23.175,233.343,4.993,27.608,5.304,78.158,7.898,26.814,41.901,4.625
2024/2/19 6:50,18561,8.438,237.775,5.127,27.618,5.221,77.066,7.913,27.114,42.323,4.957
2024/2/19 7:00,18562,1.759,116.609,4.722,27.63,5.273,77.858,7.915,27.125,42.339,4.702
2024/2/19 7:10,18563,30.55,201.858,4.976,27.645,5.158,76.2,7.895,27.169,42.401,4.827
2024/2/19 7:20,18564,58.938,129.834,4.197,27.643,5.39,79.453,7.908,26.775,41.848,4.454
2024/2/19 7:30,18565,6.793,273.783,4.48,27.577,5.449,80.302,7.938,26.942,42.081,4.836
2024/2/19 7:40,18566,19.242,261.635,4.782,27.366,5.734,83.516,7.979,25.483,40.019,5.434
2024/2/19 7:50,18567,25.64,256.845,4.146,27.249,5.918,85.938,7.987,25.257,39.696,4.736
2024/2/19 8:00,18568,15.122,92.464,3.857,27.007,6.244,89.599,8.01,23.952,37.835,4.669
2024/2/19 8:10,18569,14.035,64.182,4.179,27.023,6.15,88.39,7.998,24.123,38.079,4.734
2024/2/19 8:20,18570,52.56,179.525,3.898,27.134,6.208,89.686,8.011,24.72,38.931,4.73
2024/2/19 8:30,18571,9.332,135.717,4.946,27.025,6.664,95.502,8.013,23.565,37.284,4.44
2024/2/19 8:40,18572,19.086,16.978,4.638,26.75,6.743,94.612,8.029,20.67,33.109,4.655
2024/2/19 8:50,18573,31.751,129.976,5.53,26.619,7.12,99.415,8.057,20.218,32.448,5.029
2024/2/19 9:00,18574,18.065,311.58,5.13,26.666,7.5,104.691,8.08,20.02,32.162,5.448
2024/2/19 9:10,18575,15.763,182.94,4.954,26.852,7.511,105.205,8.087,20.061,32.227,4.871
2024/2/19 9:20,18576,4.635,227.935,4.743,26.983,7.392,103.634,8.078,19.825,31.887,4.718
2024/2/19 9:30,18577,29.515,41.432,4.613,27.1,7.406,104.211,8.085,20.139,32.348,4.856
2024/2/19 9:40,18578,45.012,45.925,4.464,27.171,7.319,103.444,8.057,20.693,33.156,4.572
2024/2/19 9:40,18579,45.012,45.925,4.464,27.171,7.319,103.444,8.057,20.693,33.156,4.572
2024/2/19 9:50,18580,18.585,202.001,3.893,27.28,7.441,105.135,8.089,20.32,32.616,4.677
2024/2/19 10:00,18581,16.974,17.973,4.396,27.364,7.765,109.875,8.114,20.318,32.617,5.241
2024/2/19 10:10,18582,18.951,328.887,4.32,27.466,7.658,108.633,8.114,20.45,32.811,5.124
2024/2/19 10:20,18583,11.98,193.871,4.073,27.64,7.584,107.882,8.103,20.412,32.762,5
2024/2/19 10:30,18584,56.486,67.772,4.087,27.763,7.631,108.788,8.107,20.445,32.813,5.448
2024/2/19 10:40,18585,23.841,136.897,4.014,27.862,7.39,105.622,8.084,20.58,33.013,4.765
2024/2/19 10:50,18586,16.634,179.302,4.108,27.951,7.4,106.031,8.077,20.779,33.304,4.741
2024/2/19 11:00,18587,7.882,250.067,4.117,28.107,7.476,107.398,8.066,20.781,33.313,4.814
2024/2/19 11:10,18588,19.815,45.046,4.146,28.241,7.486,107.857,8.077,20.899,33.488,4.979
2024/2/19 11:20,18589,11.145,58.794,4.332,28.442,7.589,109.733,8.074,20.914,33.517,4.914
2024/2/19 11:30,18590,11.611,337.699,4.56,28.637,7.667,111.223,8.087,20.926,33.541,5.402
2024/2/19 11:40,18591,6.504,89.708,4.875,28.524,7.721,111.894,8.076,21.071,33.746,5.814
2024/2/19 11:50,18592,0.252,300.125,5.5,28.477,7.781,112.78,8.099,21.241,33.992,5.634
2024/2/19 12:00,18593,14.387,44.285,5.238,28.085,7.542,108.599,8.099,21.249,33.99,5.217
2024/2/19 12:10,18594,11.866,227.752,5.758,28.119,7.828,112.833,8.108,21.337,34.118,5.529
2024/2/19 12:20,18595,10.1,13.489,5.603,28.304,7.711,111.639,8.126,21.568,34.458,5.854
2024/2/19 12:30,18596,25.359,300.072,6.158,28.488,7.734,112.439,8.095,21.768,34.753,5.39
2024/2/19 12:40,18597,27.629,86.426,5.764,28.438,7.608,110.741,8.05,22.13,35.274,5.638
2024/2/19 12:50,18598,25.607,290.797,6.391,28.487,7.861,114.594,8.067,22.225,35.412,5.974
2024/2/19 13:00,18599,29.681,55.378,5.837,28.58,7.891,115.229,8.079,22.285,35.502,5.711
2024/2/19 13:10,18600,8.053,101.523,7.167,28.585,8.039,117.576,8.081,22.554,35.888,5.954
2024/2/19 13:20,18601,16.738,124.775,6.006,28.736,8,117.262,8.092,22.508,35.828,6.112
2024/2/19 13:30,18602,7.581,314.455,7.589,28.693,8.108,119.367,8.079,23.403,37.11,6.911
2024/2/19 13:40,18603,31.368,240.36,7.02,28.696,7.853,116.284,8.063,24.448,38.6,6.315
2024/2/19 13:50,18604,18.308,187.566,8.172,28.591,7.57,112.84,8.05,25.945,40.715,5.948
2024/2/19 14:00,18605,2.208,284.255,27.887,28.628,7.258,108.504,8.07,26.372,41.318,5.753
2024/2/19 14:10,18606,15.271,222.846,6.454,28.546,7.102,106.482,8.025,27.151,42.409,6.267
2024/2/19 14:20,18607,14.95,49.401,6.045,28.623,7.19,107.984,8.03,27.216,42.503,6.481
2024/2/19 14:30,18608,20.424,345.965,5.894,28.569,6.85,103.081,8.021,27.739,43.233,5.866
2024/2/19 14:40,18609,21.342,135.387,6.471,28.571,6.535,98.485,8.034,27.976,43.565,5.447
2024/2/19 14:50,18610,27.622,14.744,5.701,28.414,6.36,96.048,8.023,28.83,44.747,5.072
2024/2/19 15:00,18611,38.538,43.519,6.182,28.412,6.364,96.237,8.024,29.084,45.099,4.763
2024/2/19 15:10,18612,10.198,51.646,8.094,28.53,6.599,99.834,8.018,28.808,44.721,5.044
2024/2/19 15:20,18613,13.423,275.421,6.711,28.662,6.772,102.614,8.038,28.697,44.573,5.289
2024/2/19 15:30,18614,20.28,201.981,5.591,28.531,6.418,97.24,8.03,29.084,45.104,5.504
2024/2/19 15:40,18615,21.443,33.051,5.852,28.562,6.369,96.56,8.028,29.088,45.111,5.664
2024/2/19 15:50,18616,25.206,68.925,6.458,28.528,6.476,98.207,8.037,29.242,45.323,5.405
2024/2/19 16:00,18617,18.176,333.014,8.264,28.857,7.092,107.933,8.066,28.93,44.903,5.057
2024/2/19 16:10,18618,22.658,225.474,7.775,28.748,6.996,106.381,8.056,29.071,45.095,5.005
2024/2/19 16:20,18619,14.031,348.605,6.834,29.097,7.584,115.438,8.08,28.239,43.951,5.374
2024/2/19 16:30,18620,25.685,141.486,7.486,29.525,8.305,126.721,8.12,27.405,42.804,5.008
2024/2/19 16:40,18621,19.831,75.355,7.195,29.908,8.299,125.767,8.144,25.02,39.458,4.588
2024/2/19 16:50,18622,11.048,15.543,7.159,30.118,8.245,124.729,8.154,24.061,38.102,4.674
2024/2/19 17:00,18623,27.271,32.364,8.361,29.96,8.255,124.559,8.151,24.064,38.101,5.914
2024/2/19 17:10,18624,9.948,93.201,7.292,29.914,8.235,124.028,8.159,23.881,37.837,5.359
2024/2/19 17:20,18625,12.235,148.032,7.549,29.892,8.302,124.772,8.171,23.57,37.393,4.466
2024/2/19 17:30,18626,12.637,165.198,8.035,30.037,8.372,125.959,8.169,23.289,36.995,4.523
2024/2/19 17:40,18627,21.045,75.822,8.447,29.836,8.376,125.333,8.173,22.912,36.448,4.337
2024/2/19 17:50,18628,5.923,198.639,7.55,29.915,8.39,125.587,8.166,22.755,36.225,4.614
2024/2/19 18:00,18629,6.022,160.475,6.79,29.896,8.279,123.768,8.161,22.576,35.967,4.607
2024/2/19 18:10,18630,6.734,179.484,6.356,29.932,8.192,122.562,8.16,22.612,36.021,4.774
2024/2/19 18:20,18631,6.434,260.071,5.257,29.858,7.946,118.658,8.138,22.496,35.85,4.416
2024/2/19 18:30,18632,16.417,153.406,5.608,29.791,7.949,118.537,8.13,22.439,35.766,4.595
2024/2/19 18:40,18633,11.844,281.713,5.254,29.746,7.794,116.122,8.121,22.416,35.732,4.561
2024/2/19 18:50,18634,13.925,204.036,4.883,29.697,7.669,114.152,8.112,22.387,35.689,4.512
2024/2/19 19:00,18635,10.243,189.003,4.737,29.703,7.659,114.057,8.105,22.456,35.787,4.34
2024/2/19 19:10,18636,6.152,243.617,4.887,29.655,7.709,114.747,8.109,22.516,35.871,4.69
2024/2/19 19:20,18637,31.485,31.928,3.969,29.601,7.491,111.468,8.102,22.601,35.993,4.345
2024/2/19 19:30,18638,15.389,215.843,4.282,29.56,7.614,113.312,8.102,22.757,36.215,4.43
2024/2/19 19:40,18639,16.58,283.397,4.369,29.385,7.484,111.035,8.125,22.737,36.18,4.416
2024/2/19 19:50,18640,10.411,58.992,4.089,29.346,7.319,108.466,8.101,22.637,36.036,4.261
2024/2/19 20:00,18641,14.456,12.81,4.777,29.321,7.721,114.321,8.119,22.559,35.922,4.235
